date,symbol,open,high,low,close,volume,dollar_volume
2018-01-02,A,63.232,63.6728,63.157,63.4008,1047800,70831278
2018-01-02,AAPL,39.7419,40.2417,39.5317,40.2324,102223600,4402259194
2018-01-02,ABBV,67.4058,68.6271,67.1352,68.2871,4561300,448877550
2018-01-02,ABT,49.6451,50.4981,49.321,50.1484,10112800,594531521
2018-01-02,ACGL,28.9105,28.9263,27.9406,27.9881,1333500,39249349
2018-01-02,ACN,133.6516,134.1741,133.0247,133.9477,3061900,471042685
2018-01-02,ADBE,175.85,177.8,175.26,177.7,2432800,432308553
2018-01-02,ADI,76.4988,77.7075,76.2331,77.3903,2343200,211544093
2018-01-02,ADM,31.0902,31.0902,30.6416,31.0051,3670800,147162373
2018-01-02,ADP,96.4421,96.7911,95.7937,96.4088,2453000,284523465
2018-01-02,ADSK,105.34,107.16,104.39,107.12,2040600,218589078
2018-01-02,AEE,46.2995,46.3388,45.6558,45.8364,1313800,76712781
2018-01-02,AEP,53.8723,54.049,53.2245,53.3055,3016800,218446499
2018-01-02,AES,7.8403,7.8764,7.7754,7.8475,4564500,49661761
2018-01-02,AFL,36.0692,36.1917,35.7875,35.91,4227200,185933395
2018-01-02,AIG,48.1502,48.1502,47.444,47.7489,3769600,224291200
2018-01-02,AIZ,86.4177,86.4518,83.9983,84.535,449900,44643579
2018-01-02,AJG,56.4056,56.4056,55.0654,55.1808,790300,49132950
2018-01-02,AKAM,65.13,65.94,64.7,65.56,1425900,93482001
2018-01-02,ALB,114.8891,117.5446,114.4971,117.206,1118600,147129457
2018-01-02,ALGN,222.61,226.19,220.36,224.62,979700,220060209
2018-01-02,ALL,85.6895,86.06,83.7216,83.9192,4788200,488013335
2018-01-02,ALLE,72.0527,72.0527,71.2608,71.9088,645400,51573916
2018-01-02,AMAT,47.0251,48.2808,46.6065,48.2626,9819500,520826289
2018-01-02,AMCR,40.5552,40.5552,40.5552,40.5552,0,0
2018-01-02,AMD,10.42,11.02,10.34,10.98,44146300,484726354
2018-01-02,AME,68.8481,69.2259,68.1396,68.7158,791800,57603450
2018-01-02,AMGN,134.6808,136.5779,133.9664,135.9481,2301100,407294700
2018-01-02,AMP,144.6189,144.6867,143.1019,144.0003,812400,138034887
2018-01-02,AMT,114.38,114.4279,112.5823,112.7581,1880600,265409087
2018-01-02,AMZN,58.6,59.5,58.5255,59.4505,53890000,3203787471
2018-01-02,ANET,14.7238,14.9144,14.1725,14.4394,13955200,201504365
2018-01-02,AON,124.6203,125.0845,121.8355,122.0583,878000,115448225
2018-01-02,AOS,52.381,52.5173,52.0315,52.4492,679200,41791175
2018-01-02,APA,33.8768,35.3145,33.7894,35.1874,4005200,177430357
2018-01-02,APD,134.0445,134.581,133.1664,134.5566,1051900,174099963
2018-01-02,APH,20.4264,20.5141,20.214,20.2717,4908400,107739384
2018-01-02,APO,24.9758,25.1539,24.6566,24.9387,697600,23439359
2018-01-02,APTV,83.3935,84.926,83.0104,84.592,1469600,126547257
2018-01-02,ARE,95.1781,95.1781,94.219,94.4006,540100,70175189
2018-01-02,ARES,14.5174,14.6989,14.2996,14.6626,173600,3506720
2018-01-02,ATO,69.7474,69.9017,68.9926,69.025,668800,56874753
2018-01-02,AVGO,20.4825,21.092,20.309,21.0533,33135000,884737642
2018-01-02,AVY,98.8132,99.268,98.47,99.268,401800,46480224
2018-01-02,AWK,76.5425,76.9462,74.5154,74.9275,1139600,101515570
2018-01-02,AXON,26.52,26.58,26.22,26.55,487800,12951090
2018-01-02,AXP,88.7545,88.7545,87.4106,88.0514,2746700,271758505
2018-01-02,AZO,716.54,746.54,714.45,736.54,558700,411504886
2018-01-02,BA,281.8477,283.0294,281.5141,282.8864,2978900,884256665
2018-01-02,BAC,24.3872,24.5101,24.2724,24.5101,57121600,1707935818
2018-01-02,BALL,34.6753,35.1574,34.6662,35.1392,2852100,110176626
2018-01-02,BAX,57.4474,59.1076,57.2127,58.3861,5571300,374224211
2018-01-02,BBY,49.4595,50.2782,49.1769,50.1116,3693500,255442474
2018-01-02,BDX,144.4998,147.8252,144.4998,146.3472,3506309,585837057
2018-01-02,BEN,27.4286,27.4286,26.9899,27.1027,2377900,102844175
2018-01-02,BF-B,46.6691,46.6894,45.4308,45.8097,1147375,62141830
2018-01-02,BG,51.7351,52.3507,51.1349,52.3199,944500,64216553
2018-01-02,BIIB,321.15,335.43,318.33,334.17,1422500,475356844
2018-01-02,BKNG,68.5475,70.1366,68.3286,69.9051,11887500,848648618
2018-01-02,BKR,25.051,25.4697,24.972,25.4618,3653300,117745857
2018-01-02,BLDR,22,22.01,21.61,22,2403100,52868200
2018-01-02,BLK,419.977,419.977,410.0195,412.0353,526400,267921809
2018-01-02,BMY,44.6484,44.7284,44.2412,44.583,6472700,396841246
2018-01-02,BNY,42.9815,43.0844,42.5142,42.6251,3633100,195533441
2018-01-02,BR,78.402,78.8168,78.1513,78.4711,571100,51855882
2018-01-02,BRK-B,198.87,198.87,195.96,197.22,4113000,811165865
2018-01-02,BRO,24.0728,24.1334,23.7279,23.8072,1385200,35378009
2018-01-02,BSX,24.94,25.52,24.84,25.28,9980500,252307047
2018-01-02,BX,22.7138,23.1908,22.6577,22.812,5241100,170440574
2018-01-02,BXP,89.0978,89.0978,88.0728,88.3393,690000,89203199
2018-01-02,C,56.5784,56.6462,55.7722,56.0284,15819800,1176360338
2018-01-02,CAH,48.4965,49.7856,48.4336,49.6991,2410000,152384299
2018-01-02,CASY,105.5788,106.6724,105.1262,105.9653,495200,55655528
2018-01-02,CAT,132.1023,133.0119,130.208,131.0508,5108400,802223102
2018-01-02,CB,126.7902,127.353,122.4432,123.2225,1986500,282678956
2018-01-02,CBOE,112.1175,112.4946,109.8461,110.2052,842100,103367775
2018-01-02,CBRE,43.68,43.83,43.24,43.82,2389400,104703507
2018-01-02,CCI,77.1142,77.4142,75.677,75.9979,2036100,221792374
2018-01-02,CCL,60.8945,60.9307,60.3328,60.4687,2783800,185818650
2018-01-02,CDNS,42,42.21,41.71,42.05,1935300,81379364
2018-01-02,CDW,62.7039,62.9287,62.0744,62.7309,729200,50868994
2018-01-02,CF,34.5258,34.8964,34.2439,34.7514,2330600,100542083
2018-01-02,CFG,29.7588,29.9907,29.5269,29.9907,5073100,216519910
2018-01-02,CHD,44.872,44.9795,44.2805,44.2984,4942300,244297891
2018-01-02,CHRW,73.8687,74.1486,73.1114,73.8687,988800,88734910
2018-01-02,CHTR,338.43,352.82,337.77,348.97,2789200,973347127
2018-01-02,CI,184.5377,185.2971,182.9106,183.1094,1115900,226036701
2018-01-02,CIEN,21.06,21.25,20.98,21.22,1898000,40275559
2018-01-02,CINF,60.5835,60.7282,58.3087,58.7428,645200,47151217
2018-01-02,CL,61.2404,61.7032,60.7614,61.005,4352500,327046847
2018-01-02,CLX,113.6963,113.7651,110.6932,110.7925,868000,125851325
2018-01-02,CMCSA,30.2508,30.4359,29.6512,30.4063,19494410,750361216
2018-01-02,CME,107.8697,108.2684,106.6147,106.8879,1080900,156503504
2018-01-02,CMG,5.818,5.8628,5.78,5.859,73180000,428761635
2018-01-02,CMI,142.5025,143.0725,141.5312,142.1413,1047400,185452641
2018-01-02,CMS,36.5086,36.5394,36.1003,36.1696,1689300,79312636
2018-01-02,CNC,50.35,51.34,49.535,51.295,2240400,114921314
2018-01-02,CNP,21.87,21.8931,21.5388,21.585,2553700,71554675
2018-01-02,COF,86.1375,86.2408,85.0014,85.733,1663700,165721158
2018-01-02,COHR,46.9,48.65,46.65,48.4,583500,28241401
2018-01-02,COO,54.4189,55.68,54.2191,55.0931,1473600,81276406
2018-01-02,COP,41.5903,41.9074,41.3864,41.7639,3985200,220461263
2018-01-02,COR,70.3703,71.8365,70.3474,71.8136,1138200,107036329
2018-01-02,COST,167.0146,170.0921,166.5775,167.9869,2509300,472551394
2018-01-02,CPAY,192.8,196.22,191.53,193.87,908600,176150278
2018-01-02,CPRT,10.88,10.9175,10.7975,10.9,3448000,37583199
2018-01-02,CPT,68.855,68.9448,68.1587,68.5031,385800,35300700
2018-01-02,CRH,28.4799,28.8119,28.4641,28.7645,932700,33940952
2018-01-02,CRL,109.81,110.86,109.12,110.65,347600,38461941
2018-01-02,CRM,101.1304,102.9194,100.5308,102.6344,4669200,487511189
2018-01-02,CSCO,30.0093,30.2266,29.823,30.1567,20135700,782473314
2018-01-02,CSGP,29.829,29.861,29.543,29.679,2264000,67193258
2018-01-02,CSX,16.5485,16.846,16.3671,16.7597,17643900,331352454
2018-01-02,CTAS,36.114,36.176,35.8108,36.0198,1912400,74989988
2018-01-02,CTSH,62.3663,62.5152,61.8229,62.1822,3068600,217717161
2018-01-02,CVNA,3.832,3.86,3.644,3.662,2109000,7723158
2018-01-02,CVS,55.3138,56.0482,55.1699,55.662,5878300,432172596
2018-01-02,CVX,86.5856,87.9838,86.4685,87.8736,5626000,717765090
2018-01-02,D,55.7371,56.0597,54.9202,55.1056,2163600,173693805
2018-01-02,DAL,51.2507,51.6604,50.8683,51.6604,5297600,300585833
2018-01-02,DD,107.9843,108.9198,107.7278,108.4822,4159234,534260195
2018-01-02,DE,138.2933,139.5203,138.1874,139.4762,1897600,299839766
2018-01-02,DECK,13.1883,13.4483,12.9867,13.375,3113400,41641725
2018-01-02,DELL,20.7852,21.0376,20.7776,21.0147,2371691,54865403
2018-01-02,DG,83.1005,83.9531,82.8873,83.5446,1988500,187038305
2018-01-02,DGX,82.9479,83.225,82.5951,83.057,874800,86517721
2018-01-02,DHI,46.622,46.7128,45.7417,46.3407,3356400,171377789
2018-01-02,DHR,79.2519,79.5155,78.4014,78.6225,4087646,334984043
2018-01-02,DIS,102.7295,105.4262,102.3618,105.4168,11014300,1231398774
