date,symbol,open,high,low,close,volume,dollar_volume
2014-01-02,A,36.8075,36.8075,36.1951,36.2338,2678848,107709619
2014-01-02,AAPL,17.189,17.2308,17.0758,17.1101,234684800,4636114321
2014-01-02,ABBV,31.5083,31.6352,31.1455,31.4236,4569100,237501816
2014-01-02,ABT,29.667,29.9085,29.5969,29.7761,4967500,189907523
2014-01-02,ACGL,18.7834,18.8753,18.1622,18.1843,2592900,49584890
2014-01-02,ACN,65.0665,65.4019,64.7392,64.7711,2405400,195150095
2014-01-02,ADBE,59.06,59.53,58.94,59.29,2745900,162804414
2014-01-02,ADI,38.2159,38.3934,37.8455,38.0307,2799000,137934717
2014-01-02,ADM,30.0303,30.079,29.7316,29.8705,2753700,118381568
2014-01-02,ADP,53.2567,53.4427,52.7319,53.0507,2239160,156996768
2014-01-02,ADSK,49.33,49.74,48.88,49.25,2488000,122534000
2014-01-02,AEE,24.4389,24.4796,24.0457,24.0864,1394300,49539477
2014-01-02,AEP,29.8893,29.9402,29.2913,29.3485,2752000,126949763
2014-01-02,AES,9.1907,9.2224,8.9881,9.0387,3987200,56897346
2014-01-02,AFL,24.6787,24.701,24.375,24.4306,3829400,126293610
2014-01-02,AIG,38.1774,38.5456,37.922,38.1023,9196100,466334223
2014-01-02,AIZ,51.8538,51.9715,51.1549,51.2884,375500,24527660
2014-01-02,AJG,36.6449,36.8176,36.1895,36.2366,483700,22322756
2014-01-02,AKAM,47.11,47.18,46.42,46.53,935100,43510202
2014-01-02,ALB,52.814,52.9973,52.1641,52.614,548800,34651232
2014-01-02,ALGN,57.06,57.37,56.43,56.96,437600,24925696
2014-01-02,ALL,41.3792,41.6546,40.9278,40.9661,1909100,102232304
2014-01-02,ALLE,38.578,38.6656,37.8692,38.2017,992900,43340087
2014-01-02,AMAT,15.0769,15.0769,14.8041,14.9575,7785900,136642539
2014-01-02,AMCR,28.3409,28.3409,27.8656,28.2815,120,5712
2014-01-02,AMD,3.85,3.98,3.84,3.95,20548400,81166181
2014-01-02,AME,48.241,48.3238,47.7534,47.9282,570200,29701718
2014-01-02,AMGN,80.0604,81.3415,79.8504,81.0685,2528800,292835048
2014-01-02,AMP,88.1328,88.3097,87.2406,87.5944,783800,89259142
2014-01-02,AMT,58.9427,59.1132,58.4534,58.8982,1701100,135152390
2014-01-02,AMZN,19.94,19.968,19.701,19.8985,42756000,850780285
2014-01-02,AON,73.841,74.1421,72.8666,72.9552,1209200,99589713
2014-01-02,AOS,21.9542,21.9746,21.6041,21.7059,1297000,34578020
2014-01-02,APA,63.5684,63.6795,63.0795,63.3165,2565400,219290401
2014-01-02,APD,76.1346,76.4008,75.8275,76.0527,907067,93509291
2014-01-02,APH,9.8721,9.8788,9.7308,9.762,3534400,38763531
2014-01-02,APO,16.3978,17.0116,16.3249,16.8087,1046900,33825340
2014-01-02,APTV,46.3193,46.5989,45.7834,46.1485,891171,44386740
2014-01-02,ARE,40.3524,40.8429,40.0912,40.6008,402700,25664071
2014-01-02,ATO,33.158,33.2896,32.5071,32.668,422000,18850739
2014-01-02,AVGO,3.9158,3.918,3.8446,3.9009,14537000,76537303
2014-01-02,AVY,39.1676,39.2458,38.6671,38.7923,646000,32048060
2014-01-02,AWK,32.2703,32.3317,31.8785,31.94,788800,32798305
2014-01-02,AXON,15.84,15.84,14.89,15.38,1276700,19635646
2014-01-02,AXP,76.1982,76.3491,74.9241,74.9827,5112000,457268384
2014-01-02,AZO,477.67,479.7,472.51,474.11,151800,71969896
2014-01-02,BA,116.2439,117.3037,115.8165,116.808,3366700,460126883
2014-01-02,BAC,12.2272,12.5935,12.2194,12.5467,148709900,2394229447
2014-01-02,BALL,22.5651,22.728,22.5122,22.6355,1234800,31740534
2014-01-02,BAX,30.5583,30.6198,30.3386,30.4045,3810870,143223303
2014-01-02,BBY,25.2534,26.0475,25.1708,25.7299,4012800,162518400
2014-01-02,BDX,69.3885,69.3885,68.3704,68.5903,867027,72578102
2014-01-02,BEN,33.4291,33.5456,32.8754,33.0561,1092100,61943913
2014-01-02,BF-B,24.2034,24.2451,23.7101,23.9151,880500,26291731
2014-01-02,BG,57.6961,58.0986,57.5902,57.8444,369100,30236671
2014-01-02,BIIB,279.44,282.52,276.21,280.33,902200,252913714
2014-01-02,BKNG,45.4337,45.4854,44.6515,44.8646,16332500,748315956
2014-01-02,BKR,28.7039,28.9336,28.1087,28.2288,3475200,187904063
2014-01-02,BLDR,7.18,7.6,7.14,7.53,1022300,7697919
2014-01-02,BLK,231.5562,231.5562,227.9512,229.6619,396500,124025195
2014-01-02,BMY,34.7053,35.1282,34.4542,34.5401,5647500,295194828
2014-01-02,BNY,25.3099,25.8486,25.3099,25.5018,3469400,119902469
2014-01-02,BR,31.4579,31.5216,31.0998,31.2669,660500,25951046
2014-01-02,BRK-B,118.34,118.5,117.36,117.5,3087000,362722500
2014-01-02,BRO,13.7655,13.8847,13.6773,13.7435,1449800,22573386
2014-01-02,BSX,12.02,12.02,11.85,11.91,7971600,94941755
2014-01-02,BX,16.5541,16.8116,16.3228,16.4384,7017649,215419102
2014-01-02,BXP,60.0476,60.7306,59.6462,60.1495,894800,89828971
2014-01-02,C,38.1446,38.4159,37.9833,38.3206,16479700,861393927
2014-01-02,CAH,48.014,48.1585,47.6238,47.7828,1608500,106370101
2014-01-02,CASY,63.4223,63.8678,62.4857,62.6494,395000,27215501
2014-01-02,CAT,66.0387,66.0679,65.2498,65.6443,4898000,440183273
2014-01-02,CB,80.7387,81.2179,79.5997,79.8903,1112600,113151417
2014-01-02,CBOE,44.1477,44.2242,43.1863,43.3735,522100,26616658
2014-01-02,CBRE,26.27,26.55,26.07,26.34,2607000,68668380
2014-01-02,CCI,44.1708,44.207,43.0173,43.2589,3659600,262137138
2014-01-02,CCL,32.4564,32.7429,32.4318,32.5956,2953600,117582820
2014-01-02,CDNS,14,14.08,13.92,14.01,3118200,43685983
2014-01-02,CDW,20.2541,20.5489,20.0633,20.2714,538900,12599482
2014-01-02,CF,33.1442,33.6805,33.039,33.2381,3460000,161713476
2014-01-02,CHD,27.817,27.838,27.3804,27.4979,1035800,33922450
2014-01-02,CHRW,43.5645,43.7666,43.1154,43.2726,1501000,86787820
2014-01-02,CHTR,137.15,137.68,134.48,134.76,1119900,150917718
2014-01-02,CI,78.5282,78.9434,77.806,77.815,1021700,88070537
2014-01-02,CIEN,23.93,23.94,23.36,23.46,2429700,57000760
2014-01-02,CINF,36.4947,36.5227,35.8649,36.0049,541000,27834450
2014-01-02,CL,48.2461,48.3502,47.5844,47.8074,3004300,193176499
2014-01-02,CLX,63.578,63.578,62.1385,62.488,1353300,123366833
2014-01-02,CMCSA,17.928,17.9626,17.7445,17.8068,20830401,502213750
2014-01-02,CME,47.4458,47.9266,47.0563,47.4458,2070900,161447362
2014-01-02,CMG,10.6,10.6592,10.4306,10.4686,22825000,238945801
2014-01-02,CMI,101.0898,101.4858,99.5422,99.7437,1533500,212481756
2014-01-02,CMS,18.1584,18.1584,17.7587,17.8197,2218200,58338658
2014-01-02,CNC,14.74,14.82,14.6075,14.76,2011200,29685312
2014-01-02,CNP,14.9546,15.032,14.7222,14.7287,2980400,68012727
2014-01-02,COF,61.0546,61.9472,61.0466,61.5646,3070300,237180675
2014-01-02,COHR,17.56,17.62,17.29,17.37,322000,5593140
2014-01-02,COO,30.7321,30.9117,30.4928,30.6823,1282800,39462136
2014-01-02,COP,46.389,46.8181,45.9005,46.0655,4351800,303668599
2014-01-02,COR,50.4452,50.5316,49.9919,50.2869,1148400,80261675
2014-01-02,COST,94.1808,94.6489,93.4112,93.4668,1618400,190663700
2014-01-02,CPAY,116.79,118.45,115.49,118.38,1264500,149691507
2014-01-02,CPRT,4.5813,4.6062,4.5625,4.5763,6411200,29339254
2014-01-02,CPT,35.0147,35.7226,35.0147,35.4825,678500,39108740
2014-01-02,CRH,18.3384,18.3815,18.1657,18.3528,285900,7293309
2014-01-02,CRL,52.57,53.36,52.41,52.88,580500,30696841
2014-01-02,CRM,54.2613,54.2711,53.4847,53.927,2730200,149778774
2014-01-02,CSCO,15.2107,15.293,15.0323,15.094,44377000,976294000
2014-01-02,CSGP,18.392,18.4,17.989,18.188,1066000,19388408
2014-01-02,CSX,7.8216,7.838,7.7068,7.7232,13439700,126557179
2014-01-02,CTAS,12.824,12.85,12.7007,12.7829,2321600,34278425
2014-01-02,CTSH,43.6481,43.8658,42.8557,43.0342,5559600,274755422
2014-01-02,CVS,50.1484,50.2964,49.4578,49.6128,4485800,315800327
2014-01-02,CVX,72.9099,73.156,72.4706,72.7225,4540300,563632839
2014-01-02,D,38.2914,38.3092,37.598,37.681,2282100,145095922
2014-01-02,DAL,23.4921,24.1729,23.4921,23.8713,11703400,324184189
2014-01-02,DD,58.6751,58.914,58.091,58.237,3635481,284931239
2014-01-02,DE,72.4654,72.7443,71.8121,71.9157,2462000,222220125
2014-01-02,DECK,14.0417,14.1667,13.85,13.985,3572400,49960013
2014-01-02,DG,51.7792,52.8426,51.7792,52.4824,6018200,368313845
2014-01-02,DGX,41.3277,41.3664,40.7865,40.8638,2856300,150955451
2014-01-02,DHI,18.9827,19.1829,18.8347,19.0001,6127200,133756776
2014-01-02,DHR,31.0191,31.1607,30.7925,30.9341,2991137,153695063
2014-01-02,DIS,67.8508,68.2613,67.7259,68.0561,5200900,396672626
2014-01-02,DLR,31.0511,31.8019,30.8447,30.951,2584000,127830483
2014-01-02,DLTR,55.99,56.56,55.98,56.4,2424200,136724884
2014-01-02,DOC,16.7054,16.7514,16.5537,16.6503,2305800,76040999
2014-01-02,DOV,52.0118,52.1196,51.1444,51.3168,966382,61702977
2014-01-02,DPZ,60.1913,60.1913,59.4049,59.5778,407300,28079263
2014-01-02,DRI,32.8322,32.9292,32.2989,32.3111,1994295,95053577
2014-01-02,DTE,37.1812,37.2036,36.5205,36.5429,1662978,92362504
2014-01-02,DUK,41.02,41.0437,40.3086,40.3916,3371000,229699938
2014-01-02,DVA,63.36,65.16,63.19,64.78,2901900,187985078
2014-01-02,DVN,40.9042,41.0037,40.3936,40.5528,2056900,125800004
2014-01-02,DXCM,8.8125,8.91,8.5325,8.6875,2331200,20252300
2014-01-02,EBAY,20.4644,20.4756,20.0661,20.081,23698699,538008354
2014-01-02,ECHO,40.1945,40.2674,39.3274,40.2026,222984,8964535
2014-01-02,ECL,90.3356,91.0682,90.1874,90.5188,814900,84578472
2014-01-02,ED,34.4892,34.4892,33.7075,33.745,3332700,179832489
2014-01-02,EFX,60.807,61.0716,60.1456,60.3661,336300,23019734
2014-01-02,EG,119.0599,119.321,114.8749,116.0037,547800,82756150
2014-01-02,EIX,28.1859,28.449,27.7881,27.8003,2415000,109713451
2014-01-02,EL,64.0008,64.0947,62.7804,62.9084,1070100,78877070
2014-01-02,ELV,76.7254,76.7338,75.5746,75.5829,1432000,129782156
2014-01-02,EME,40.022,40.0881,39.3427,39.4937,295100,12352886
2014-01-02,EMR,49.9615,50.1046,49.4392,49.5823,1803100,124954836
2014-01-02,EOG,59.1135,59.6068,58.2227,58.5634,2943400,242859940
2014-01-02,EQIX,130.0205,130.0205,125.8336,127.9197,823200,143862427
2014-01-02,EQT,44.4765,44.6299,43.6056,43.9075,1483929,71676113
2014-01-02,ERIE,53.6965,53.873,52.9609,53.2037,42300,3059559
2014-01-02,ES,27.4652,27.5106,27.0436,27.0566,2915300,121626320
2014-01-02,ESS,95.0345,98.8884,95.0345,98.0573,725400,106126022
2014-01-02,ETN,56.1636,56.349,55.7484,55.9783,3774100,284906801
2014-01-02,ETR,19.1805,19.1926,18.6839,18.7233,2413200,74616144
2014-01-02,EVRG,20.3412,20.3665,20.0002,20.0634,1106900,35166214
2014-01-02,EW,10.9467,11.0733,10.865,10.9867,5004000,54977280
2014-01-02,EXC,12.534,12.5888,12.3971,12.4016,6984624,135358224
2014-01-02,EXPD,37.75,37.8948,36.9236,37.0514,782900,34048322
2014-01-02,EXPE,64.3122,64.8801,63.8281,64.4332,1398900,96817868
2014-01-02,EXR,26.5602,26.598,26.1752,26.3709,491100,20523069
2014-01-02,F,8.016,8.0316,7.9433,8.0264,31528500,486800027
2014-01-02,FANG,40.0146,40.7369,37.6729,38.897,714300,36543588
2014-01-02,FAST,8.5284,8.5463,8.3381,8.383,6130400,71572421
2014-01-02,FCX,31.7678,32.1049,31.5571,31.7172,9039700,340163921
2014-01-02,FDS,94.7203,94.9644,93.5695,94.5721,611000,66281282
2014-01-02,FDX,96.8096,97.8191,94.5537,94.6892,4169760,469627205
2014-01-02,FE,19.3381,19.3498,18.9215,18.9978,3431400,111108736
2014-01-02,FERG,42.5991,42.5991,42.5991,42.5991,0,0
2014-01-02,FFIV,90.42,90.47,88.45,88.89,1039500,92401154
2014-01-02,FICO,62.2954,62.2954,60.6506,61.3783,184900,11384293
2014-01-02,FIS,42.6454,42.7652,42.1582,42.3259,986800,52300400
2014-01-02,FISV,29.525,29.61,28.995,29.1,2057600,59876161
2014-01-02,FITB,13.8245,13.9037,13.7519,13.7783,6971200,145488950
2014-01-02,FIX,17.6998,17.7545,17.3168,17.4171,137200,2620520
2014-01-02,FLEX,5.8176,5.8553,5.7573,5.8101,6758809,39269344
2014-01-02,FRT,64.6379,64.9311,63.9939,64.3318,501800,50631621
2014-01-02,FSLR,54.28,57.58,54.01,57.44,5404200,310417241
2014-01-02,FTNT,3.832,3.846,3.79,3.804,13465000,51220859
2014-01-02,GD,72.0428,72.5593,71.8073,71.9668,1816400,172103900
2014-01-02,GE,109.8554,110.1709,108.081,108.4359,8649816,1139976747
2014-01-02,GEN,8.4552,8.4768,8.4047,8.4624,4439500,104150666
2014-01-02,GILD,51.618,51.8787,51.0552,51.618,8279300,622686145
2014-01-02,GIS,31.2474,31.2978,31.0396,31.1215,2205500,108951703
2014-01-02,GL,46.845,46.845,46.1859,46.3956,578250,29849264
2014-01-02,GLW,12.9681,13.0193,12.8804,12.99,7571600,134547335
2014-01-02,GM,30.1985,30.4806,29.9461,30.3989,14763300,604557146
2014-01-02,GNRC,56.49,56.92,55.03,56.29,600700,33813404
2014-01-02,GOOG,27.5396,27.5961,27.3618,27.4818,73129082,2027436735
2014-01-02,GOOGL,27.6691,27.7259,27.4905,27.611,72783144,2027436774
2014-01-02,GPC,57.8969,57.9178,56.8727,57.0747,545100,44654591
2014-01-02,GPN,30.5694,30.8521,30.5694,30.8332,1658600,54277682
2014-01-02,GRMN,31.6619,31.7242,30.8383,31.1083,1830300,82271986
2014-01-02,GS,139.1345,140.2589,138.6705,139.0873,1982100,350613668
2014-01-02,GWW,208.1111,208.7484,206.575,206.7711,285100,72147405
2014-01-02,HAL,40.033,40.1916,39.3667,39.6681,7414400,370794132
2014-01-02,HAS,36.2973,36.4891,36.0791,36.0923,2326100,126958542
2014-01-02,HBAN,5.9801,6.0175,5.9365,5.9428,7039100,67153014
2014-01-02,HCA,43.8982,44.8338,43.7778,44.2502,2221100,106101948
2014-01-02,HD,61.219,61.562,60.9879,61.1519,4253400,348863854
2014-01-02,HIG,27.8578,27.8809,27.3022,27.3176,3545600,125514245
2014-01-02,HII,71.859,72.2198,70.0872,70.48,479100,42117683
2014-01-02,HLT,43.1164,43.3102,42.1862,42.3607,1763791,79117879
2014-01-02,HON,65.9892,66.1198,65.329,65.5249,1850849,157536110
2014-01-02,HPQ,8.4576,8.5607,8.3272,8.3909,28688096,360360007
2014-01-02,HRL,16.4366,16.4585,16.2618,16.2618,1372000,30616181
2014-01-02,HSIC,44.7098,44.8078,44.3098,44.5059,884595,39369681
2014-01-02,HST,11.4829,11.4888,11.2876,11.3941,4973200,95783833
2014-01-02,HSY,71.6099,71.6099,70.6667,70.6888,753500,72283255
2014-01-02,HUBB,84.1162,84.2553,82.8023,83.3124,226242,24388888
2014-01-02,HUM,92.7201,93.7307,92.3051,92.7923,1393500,143307535
2014-01-02,IBKR,5.4899,5.5533,5.4311,5.5465,1970800,12081004
2014-01-02,IBM,108.4545,108.5645,107.29,107.4812,4755639,843512165
2014-01-02,ICE,38.2293,38.4561,37.8865,38.3043,3833500,172200813
2014-01-02,IDXX,52.995,53.735,52.32,52.515,855200,44910827
2014-01-02,IEX,62.096,62.2311,61.1171,61.2943,329300,23917058
2014-01-02,IFF,64.3504,64.7396,63.9687,64.1034,346600,29686291
2014-01-02,INCY,50.32,52.1,49.66,51.23,978200,50113186
2014-01-02,INTC,19.1714,19.2011,18.9408,19.1788,31833300,820980836
2014-01-02,INTU,68.2265,68.2714,67.5901,68.0742,1355700,102951861
2014-01-02,IP,26.7103,27.0237,26.6883,26.8313,2305077,105051776
2014-01-02,IQV,46.11,46.59,45.64,45.8,274600,12576680
2014-01-02,IRM,13.7563,13.8564,13.2836,13.4063,2041085,55629941
2014-01-02,ISRG,42.6267,42.6267,42.03,42.2233,4148100,175146601
2014-01-02,IT,70.89,70.92,69.58,69.8,377400,26342521
2014-01-02,ITW,62.8077,62.9049,62.1345,62.2242,1390800,115700655
2014-01-02,IVZ,21.2849,21.3671,20.9386,21.056,1866200,66940592
2014-01-02,J,48.3541,48.6807,47.5871,47.7541,1868705,97193618
2014-01-02,JBHT,68.4137,68.5201,67.6069,67.9084,538600,41256759
2014-01-02,JBL,15.4876,15.4876,15.1832,15.228,3060900,52065910
2014-01-02,JCI,29.0223,29.1643,28.7241,28.8661,2881522,122683439
2014-01-02,JKHY,50.2674,50.5749,49.4474,49.6781,306800,17843488
2014-01-02,JNJ,64.5772,64.9953,64.4851,64.4993,5919600,538861181
2014-01-02,JPM,41.8664,42.0028,41.6222,41.7946,15627600,909682582
2014-01-02,KDP,5.8214,5.8298,5.657,5.6796,1182300,56360239
2014-01-02,KEY,8.4,8.4063,8.2937,8.3124,6353900,84443331
2014-01-02,KIM,10.9987,11.0488,10.9097,10.9987,2627300,51941722
2014-01-02,KKR,16.9435,17.4352,16.9435,17.3298,3288600,81129762
2014-01-02,KLAC,4.0365,4.0435,3.9817,3.9974,9827000,62283524
2014-01-02,KMB,65.155,65.3424,64.6553,64.8552,1494515,148792370
2014-01-02,KMI,19.0981,19.236,18.9707,19.0556,4214300,151335512
2014-01-02,KO,27.8443,27.9188,27.4313,27.5328,12698600,516325074
2014-01-02,KR,15.3809,15.4906,15.3613,15.3887,6389200,125483884
2014-01-02,L,45.2823,45.3106,44.3695,44.586,869000,41173221
2014-01-02,LDOS,26.4368,26.7466,26.3794,26.5343,819900,37920375
2014-01-02,LEN,33.1317,33.4786,32.8102,33.3517,2570513,96452866
2014-01-02,LH,74.5939,74.8061,73.5162,73.6632,1234189,95670853
2014-01-02,LHX,54.2393,54.2548,53.0319,53.3434,601700,41204418
2014-01-02,LII,73.1872,73.7217,72.5062,72.6528,372900,31428012
2014-01-02,LIN,102.9133,103.5349,102.5945,103.2002,777700,100712150
2014-01-02,LLY,40.2806,40.3755,39.9566,40.091,3175900,161113406
2014-01-02,LMT,104.5755,105.1018,103.715,103.8786,1115900,162999521
2014-01-02,LNT,17.1188,17.1188,16.8137,16.8435,1103400,28015325
2014-01-02,LOW,39.3272,39.5732,39.0097,39.2399,5458300,269858345
2014-01-02,LRCX,4.5847,4.6093,4.555,4.5771,10529000,56803955
2014-01-02,LULU,59.08,59.52,58.41,58.59,2515200,147365568
2014-01-02,LUV,16.3806,16.5892,16.3198,16.4067,4556500,86026716
2014-01-02,LVS,54.711,55.6643,54.6275,55.372,3861400,307290219
2014-01-02,LYB,41.6782,41.7615,40.5588,41.017,4918500,387479424
2014-01-02,LYV,19.91,20.32,19.75,20.06,1523100,30553385
2014-01-02,MA,77.4626,77.5144,76.7864,77.1601,7214000,601748607
2014-01-02,MAA,38.1168,38.5498,37.9474,38.3176,345300,21084018
2014-01-02,MAR,43.2292,43.4319,42.8236,43.1674,2127000,104137918
2014-01-02,MAS,16.4719,16.6023,16.3849,16.4429,2652450,52885848
2014-01-02,MCD,70.0458,70.205,69.6479,69.7564,2925800,282076389
2014-01-02,MCHP,16.97,16.97,16.7606,16.8215,2300600,50808749
2014-01-02,MCK,147.0359,147.1639,145.7562,146.4052,847000,135655523
2014-01-02,MCO,68.2671,68.3548,67.0045,67.7937,950700,73508124
2014-01-02,MDLZ,26.5489,26.6777,26.3367,26.3821,6213100,216278020
2014-01-02,MDT,42.0044,42.1879,41.8796,42.0264,4219000,241495567
2014-01-02,MET,31.4807,31.4924,31.0927,31.269,4353136,206366584
