date,symbol,open,high,low,close,volume,dollar_volume
2009-12-01,A,18.3832,18.6295,18.3705,18.5979,3171503,66787587
2009-12-01,AAPL,6.0489,6.0648,5.8871,5.8913,465763200,3276477915
2009-12-01,ABT,18.2083,18.2149,17.9991,18.0854,21289912,556507729
2009-12-01,ACGL,7.4445,7.4487,7.3124,7.361,5256000,40687278
2009-12-01,ACN,30.2549,30.6436,30.2109,30.4383,4245300,176179950
2009-12-01,ADBE,35.46,36.53,35.27,36.4,5428900,197611968
2009-12-01,ADI,20.5544,20.8139,20.4656,20.7388,5497900,166971228
2009-12-01,ADM,19.8893,20.3411,19.7811,20.1502,6666600,211064555
2009-12-01,ADP,25.6925,25.8978,25.6162,25.7218,4521944,174049184
2009-12-01,ADSK,23.62,24.11,23.45,23.96,3508800,84070845
2009-12-01,AEE,14.1938,14.4381,14.1449,14.4327,2482800,65992824
2009-12-01,AEP,17.03,17.4469,17.0194,17.4363,5531200,182750853
2009-12-01,AES,7.9929,8.211,7.9929,8.1861,6708000,88143122
2009-12-01,AFL,15.3754,15.7161,15.2718,15.499,9683600,224659527
2009-12-01,AIG,18.3613,19.8448,17.8957,19.1434,42539800,1311927438
2009-12-01,AIZ,22.3878,22.4822,22.141,22.3152,1033100,31757494
2009-12-01,AJG,14.7166,14.8217,14.6509,14.802,325800,7340274
2009-12-01,AKAM,24.04,24.4,23.93,23.95,3670500,87908478
2009-12-01,ALB,26.8641,27.2419,26.8169,26.9271,433500,14830035
2009-12-01,ALGN,16.52,17.31,16.5,17.1,938800,16053480
2009-12-01,ALL,19.8585,19.8585,19.6031,19.6859,3863600,110189874
2009-12-01,AMAT,9.5434,9.9506,9.528,9.9045,33235300,428403028
2009-12-01,AMD,7.11,7.25,7.01,7.2,23136400,166582076
2009-12-01,AME,14.7091,14.9045,14.7091,14.7769,794925,13089765
2009-12-01,AMGN,37.6291,38.2097,37.6024,38.0963,4941600,282066537
2009-12-01,AMP,27.2322,27.6567,26.9138,27.5364,3230900,125746622
2009-12-01,AMT,29.48,30.0178,29.3437,29.8815,2288500,95361791
2009-12-01,AMZN,6.847,6.9675,6.7875,6.925,193152000,1337577637
2009-12-01,AON,33.2405,33.2405,32.2546,32.5243,1612200,62230918
2009-12-01,AOS,5.4509,5.5458,5.4509,5.4778,736200,5240517
2009-12-01,APA,69.3064,70.9843,69.3064,70.3722,3625700,354303408
2009-12-01,APD,50.9278,51.2194,50.3446,50.788,1336440,103354657
2009-12-01,APH,4.5564,4.6275,4.5379,4.6187,9163200,48404602
2009-12-01,ARE,32.1022,32.8293,31.843,32.3559,374900,21523009
2009-12-01,ATO,17.1088,17.1833,16.9846,17.0964,655400,18043162
2009-12-01,AVGO,1.1159,1.1468,1.1159,1.1202,4178000,6668088
2009-12-01,AVY,26.3469,26.6325,26.2772,26.4444,787800,29904887
2009-12-01,AWK,15.2011,15.2282,15.0517,15.1264,2474200,55125178
2009-12-01,AXON,4.28,4.32,4.23,4.27,385200,1644804
2009-12-01,AXP,33.3106,33.3421,32.332,32.5924,11654200,481318451
2009-12-01,AZO,148.49,152.95,148.29,151.2,679200,102695038
2009-12-01,BA,41.1048,42.2502,41.1048,41.8606,6359000,341605488
2009-12-01,BAC,12.299,12.3374,12.0153,12.1917,143216700,2277145475
2009-12-01,BALL,10.5336,10.6208,10.5273,10.5464,3011600,37358897
2009-12-01,BAX,21.5597,21.8554,21.5085,21.7726,7299381,218941779
2009-12-01,BBY,24.7986,25.1538,24.5293,24.9418,4920400,214185006
