date,symbol,open,high,low,close,volume,dollar_volume
2023-01-03,A,148.0048,149.1443,144.6056,146.1347,1414300,212201563
2023-01-03,AAPL,127.9954,128.6045,121.9925,122.8767,112117500,14022535691
2023-01-03,ABBV,141.8259,142.6837,140.7494,142.1235,4937500,801751274
2023-01-03,ABNB,87.385,88.14,84.3,84.9,3901200,331211886
2023-01-03,ABT,102.3455,103.1049,100.7155,101.4842,4171900,457156810
2023-01-03,ACGL,59.5358,59.6594,58.8131,59.3931,1492900,93246533
2023-01-03,ACN,251.935,255.8843,249.9229,252.927,2250100,608112048
2023-01-03,ADBE,340.16,345.82,331.92,336.92,2229100,751028402
2023-01-03,ADI,156.2551,156.8496,152.3575,153.3106,4475700,727077451
2023-01-03,ADM,82.5075,82.5964,79.1894,79.7498,2286000,204939903
2023-01-03,ADP,221.8552,222.5186,216.7693,218.9714,1749800,415857474
2023-01-03,ADSK,190.62,192.96,183,185.15,1181600,218773233
2023-01-03,AEE,79.8971,80.2203,78.4606,79.4482,1084500,95967403
2023-01-03,AEP,82.7665,83.1067,81.4496,82.7404,1870500,177454340
2023-01-03,AES,24.3447,24.6068,23.7277,23.7615,4295300,120740886
2023-01-03,AFL,66.3343,66.666,65.597,65.9657,3314300,237237600
2023-01-03,AIG,58.6105,58.9985,57.8438,58.1301,3363500,211665056
2023-01-03,AIZ,118.3425,121.1333,118.0691,120.0396,335300,42690396
2023-01-03,AJG,182.3845,182.9933,179.1666,180.9543,546600,102356313
2023-01-03,AKAM,85,85.68,84.11,84.97,1308100,111149259
2023-01-03,ALB,208.5399,208.854,198.4722,204.1151,2293400,491934300
2023-01-03,ALGN,215.46,219.53,208.29,212.28,1170100,248388827
2023-01-03,ALL,125.0692,126.6194,124.7647,126.1027,1248300,170592683
2023-01-03,ALLE,102.8757,103.6681,101.7109,102.8279,656400,70694278
2023-01-03,AMAT,96.7708,97.0133,93.2305,93.8222,5921500,572786715
2023-01-03,AMCR,50.9763,51.2759,50.591,51.0191,1878240,111943101
2023-01-03,AMD,66,66.88,63.59,64.02,46851800,2999452079
2023-01-03,AME,137.0247,137.7285,135.5292,137.3571,1446200,203220030
