date,symbol,open,high,low,close,volume,dollar_volume
2019-01-02,A,62.9473,63.0135,61.8114,62.1805,2113300,138822682
2019-01-02,AAPL,36.7186,37.6574,36.5622,37.4369,148158800,5849309356
2019-01-02,ABBV,65.7807,65.7951,63.7476,64.3315,6908400,616436555
2019-01-02,ABT,61.1437,61.6388,59.9971,60.3706,8737200,607235400
2019-01-02,ACGL,25.0752,25.2178,24.7614,24.904,818400,21433896
2019-01-02,ACN,123.1483,125.1516,122.5722,124.6198,2059300,289516979
2019-01-02,ADBE,219.91,226.17,219,224.57,2784100,625225357
2019-01-02,ADI,73.4935,75.5926,73.4323,75.1465,2523900,216853483
2019-01-02,ADM,32.3142,32.7761,32.2823,32.6168,2497000,102252152
2019-01-02,ADP,109.6277,111.0027,109.1609,110.4595,2190100,285019613
2019-01-02,ADSK,125.39,129.64,124.65,128.96,1517500,195696810
2019-01-02,AEE,52.6578,52.6982,51.0878,51.4115,1325200,84189954
2019-01-02,AEP,56.9763,56.9763,55.3421,55.701,2679600,195450031
2019-01-02,AES,10.7168,10.7469,10.5892,10.6493,5577700,79091788
2019-01-02,AFL,37.2449,38.0718,37.1948,38.0217,4022100,183085994
2019-01-02,AIG,32.0487,32.7242,31.8592,32.6419,4516200,178931839
2019-01-02,AIZ,77.0351,78.9716,77.0351,78.5965,496200,44707619
2019-01-02,AJG,65.9975,66.3699,64.8803,65.2981,1060500,76239344
2019-01-02,AKAM,58.87,59.5,57.53,59.01,2297800,135593174
2019-01-02,ALB,68.4955,71.4142,67.89,70.5829,1052300,82195154
2019-01-02,ALGN,205.32,207.16,200.54,202.12,1126800,227748810
2019-01-02,ALL,68.3876,68.9167,68.1525,68.5556,2208000,180261119
2019-01-02,ALLE,71.4719,73.671,71.1629,73.6528,864300,70051518
2019-01-02,AMAT,29.6242,31.2422,29.5872,30.9556,11106300,371838919
2019-01-02,AMCR,33.325,33.325,33.325,33.325,0,0
2019-01-02,AMD,18.01,19,17.98,18.83,87148700,1641010014
2019-01-02,AME,63.5043,64.2846,62.9715,64.218,1045300,70547295
2019-01-02,AMGN,152.2136,152.7512,149.391,151.7234,3009100,577446272
2019-01-02,AMP,89.9258,94.5682,89.3608,93.8553,1603500,173113859
2019-01-02,AMT,128.2936,128.2936,125.6969,127.9915,2030600,318276255
2019-01-02,AMZN,73.26,77.668,73.0465,76.9565,159662000,12287028255
2019-01-02,ANET,12.8125,13.3387,12.6469,13.1594,10433600,137299657
2019-01-02,AON,135.0833,136.0053,134.3024,135.5161,961600,138508858
2019-01-02,AOS,36.4819,37.5882,35.9634,37.5709,1998500,86874797
2019-01-02,APA,20.8128,22.4138,20.7966,22.0319,4629400,125503037
2019-01-02,APD,131.519,134.3434,130.2823,133.3574,956900,152711667
2019-01-02,APH,18.5759,18.7158,18.471,18.6016,5561600,110940017
2019-01-02,APO,18.9344,19.7789,18.9107,19.5894,515500,12794710
2019-01-02,APTV,59.5627,60.9938,58.4376,60.3523,2146000,131227903
2019-01-02,ARE,85.6459,85.6459,82.933,83.4651,544700,60663240
2019-01-02,ARES,13.4665,13.6864,13.2737,13.4974,614200,10748500
2019-01-02,ATO,76.6049,77.0698,74.0318,74.5796,815500,73272674
2019-01-02,AVGO,20.5416,21.0245,20.3468,20.9263,30346000,769301441
2019-01-02,AVY,77.5392,78.8601,76.8831,78.7201,558800,50286411
2019-01-02,AWK,77.6945,77.6945,75.7447,76.2515,981100,87092244
2019-01-02,AXON,42.99,45.12,42.62,45.11,1108500,50004436
2019-01-02,AXP,84.7918,86.9227,84.6654,86.39,4175400,399502273
2019-01-02,AZO,831.67,844.56,829.01,838.48,333400,279549225
2019-01-02,BA,307.2408,314.7812,304.831,314.6451,3292200,1066047274
2019-01-02,BAC,20.1022,20.9871,20.0437,20.8368,71836300,1793033982
2019-01-02,BALL,41.557,41.6488,40.7763,41.0243,3910500,174682028
2019-01-02,BAX,57.9677,58.6791,57.0104,57.3529,4816900,314543585
2019-01-02,BBY,38.8021,40.1775,38.6608,39.8504,3335700,178793515
2019-01-02,BDX,151.0407,151.7483,148.489,149.7546,1534312,258990161
2019-01-02,BEN,20.6053,21.0966,20.5,20.9492,2670300,79708456
2019-01-02,BF-B,41.1101,41.398,39.8712,40.194,1305100,60125957
2019-01-02,BG,42.1216,43.2704,41.8285,42.3276,1171500,62593245
2019-01-02,BIIB,296.84,307.13,296.54,304.69,1336500,407218188
2019-01-02,BKNG,66.2429,68.0258,66.2268,67.4355,7815000,538203390
2019-01-02,BKR,17.1398,17.4957,16.8567,17.0266,7150000,150507495
2019-01-02,BLDR,10.66,11.56,10.56,11.51,1373900,15813589
2019-01-02,BLK,320.6133,324.6637,319.6339,323.2195,926800,360914468
2019-01-02,BMY,38.3368,39.4569,38.3368,39.1507,8441300,442577362
2019-01-02,BNY,37.6099,38.4179,37.4968,38.3775,4229500,200901250
2019-01-02,BR,83.1246,84.2123,82.8088,83.4053,574500,54623461
2019-01-02,BRK-B,201.73,204.4,201.15,202.8,4802100,973865895
2019-01-02,BRO,25.6266,25.8246,25.391,25.5135,1181300,31977791
2019-01-02,BSX,34.65,34.86,34.06,34.46,6336900,218369568
2019-01-02,BX,22.0772,22.8465,21.5039,22.6806,3733300,112260330
2019-01-02,BXP,78.6058,78.6058,75.9599,76.8114,815000,88957251
2019-01-02,C,39.0321,41.3888,39.0244,41.2271,21646300,1158726413
2019-01-02,CAH,35.9672,37.1737,35.8286,36.7417,3311900,149267332
2019-01-02,CASY,121.0178,121.0368,118.7138,120.2085,462400,58382625
2019-01-02,CAT,105.8186,109.1033,104.9399,107.8236,4783200,604500803
2019-01-02,CB,112.9941,113.8439,111.5955,112.6754,1391900,177174952
2019-01-02,CBOE,87.1007,89.0798,86.4288,87.0553,891700,85505112
2019-01-02,CBRE,39.45,40.35,39.23,39.93,1856300,74122060
2019-01-02,CCI,78.0737,78.0737,76.2891,76.8622,2127700,225429809
2019-01-02,CCL,45.719,46.8027,45.4201,46.5691,3926800,195750974
2019-01-02,CDNS,42.65,43.48,42.5,43.23,1463600,63271427
2019-01-02,CDW,72.4742,72.9745,71.6374,72.0103,854200,67627012
2019-01-02,CF,35.3643,35.6044,34.6191,34.8013,2806700,117965598
2019-01-02,CFG,21.1898,22.0106,21.071,21.9674,4878800,148852189
2019-01-02,CHD,59.3389,59.7944,58.3642,58.6922,1943400,125213263
2019-01-02,CHRW,69.4781,70.4278,69.0999,69.7387,937200,77768859
