date,symbol,open,high,low,close,volume,dollar_volume
2013-01-02,A,26.9062,26.9062,26.2554,26.7211,8790205,263328899
2013-01-02,AAPL,16.7117,16.7473,16.3438,16.5671,560518000,10990756572
2013-01-02,ABBV,20.2995,20.5785,19.8228,20.4158,13767900,483528633
2013-01-02,ABT,24.7533,24.8683,24.2475,24.5617,20266400,649538105
2013-01-02,ACGL,14.067,14.1145,13.9719,14.067,2932800,43385887
2013-01-02,ACN,52.6894,53.8353,52.6582,53.8353,4040500,279036920
2013-01-02,ADBE,37.92,38.73,37.92,38.34,6483800,248588893
2013-01-02,ADI,32.0741,32.9808,32.0741,32.9734,3761100,165488400
2013-01-02,ADM,19.1363,19.5035,19.0751,19.4967,6677100,191432458
2013-01-02,ADP,37.6009,37.9182,37.4001,37.8146,3217561,164945906
2013-01-02,ADSK,36.05,36.95,36.05,36.94,2998800,110775668
2013-01-02,AEE,20.1497,20.2661,20.0655,20.2661,2097000,65678039
2013-01-02,AEP,26.3428,26.6357,26.3245,26.6357,3979400,173700816
2013-01-02,AES,6.8104,6.898,6.7604,6.8792,5166900,56835900
2013-01-02,AFL,19.6528,19.6709,19.4107,19.5372,8072800,218248147
2013-01-02,AIG,27.1573,27.3518,26.9103,27.2995,22929700,836475446
2013-01-02,AIZ,27.192,27.3462,26.93,27.3462,537200,19059856
2013-01-02,AJG,26.7082,26.9817,26.5714,26.9741,688200,24431100
2013-01-02,AKAM,41.86,42.53,41.8,42.16,2468800,104084608
2013-01-02,ALB,52.2956,53.1414,52.2956,52.7965,568100,36528832
2013-01-02,ALGN,28.57,28.7,28,28.4,847900,24080360
2013-01-02,ALL,30.654,30.8564,30.4666,30.8489,3176100,130728276
2013-01-02,AMAT,9.6698,9.8359,9.6449,9.8359,12963700,153490210
2013-01-02,AMCR,24.8652,24.8652,24.8652,24.8652,0,0
2013-01-02,AMD,2.55,2.57,2.45,2.53,27214800,68853443
2013-01-02,AME,35.1597,35.4983,34.7753,35.3702,1259700,48687407
2013-01-02,AMGN,60.0454,61.3376,59.9973,61.2757,5772800,514645129
2013-01-02,AMP,48.205,49.0002,48.1374,48.9777,1860300,121440382
2013-01-02,AMT,57.2811,57.7633,57.1714,57.7633,3119400,246588580
2013-01-02,AMZN,12.804,12.905,12.663,12.8655,65420000,841661039
2013-01-02,AON,49.3039,50.3382,49.0672,50.3382,2398300,137734370
2013-01-02,AOS,12.9619,13.2275,12.9136,13.0021,2003600,32363149
2013-01-02,APA,58.6944,59.2447,58.3496,59.2373,3468800,280070905
2013-01-02,APD,56.6958,57.0142,56.4172,56.9612,1312875,104277014
2013-01-02,APH,7.2742,7.5159,7.2609,7.5159,10184000,86665842
2013-01-02,APO,7.9257,8.0238,7.9034,7.997,539400,9671442
2013-01-02,APTV,29.905,30.0582,29.6216,29.7825,4657353,151783650
2013-01-02,ARE,43.1011,43.2541,42.7093,43.2357,505300,35689338
2013-01-02,ATO,25.1786,25.3553,25.122,25.2917,367500,13145475
2013-01-02,AVGO,2.3512,2.3969,2.3374,2.3592,36716000,119473862
2013-01-02,AVY,26.934,27.1702,26.8578,27.0331,1272200,45137655
2013-01-02,AWK,28.3679,28.6164,28.2399,28.6164,1099100,41765800
2013-01-02,AXON,9.1,9.14,8.68,8.94,915300,8182782
2013-01-02,AXP,48.4559,48.9709,48.4393,48.8048,6091400,357869750
2013-01-02,AZO,357,358.13,354.96,356.88,440800,157312706
2013-01-02,BA,64.1481,64.8017,64.0643,64.5838,5036400,388155346
2013-01-02,BAC,9.3625,9.4402,9.2459,9.3469,236021400,2839337379
2013-01-02,BALL,19.7705,20.0534,19.7313,20.0447,1903400,43825784
2013-01-02,BAX,28.7874,28.9156,28.6592,28.9113,4907922,180348141
2013-01-02,BBY,7.5409,7.5844,7.28,7.3359,6563200,77511395
2013-01-02,BDX,48.7892,48.9062,48.463,48.9062,1318533,80347788
2013-01-02,BEN,24.7825,25.0484,24.6688,25.0465,1933200,83752669
2013-01-02,BF-B,20.1065,20.1949,19.9519,20.1696,1934500,49461298
2013-01-02,BG,51.0641,51.4606,50.9319,51.4119,663500,49039287
2013-01-02,BIIB,148.72,150.98,148.46,150,1581000,237150000
2013-01-02,BKNG,24.9825,25.1431,24.5846,25.0048,17025000,434750388
2013-01-02,BKR,21.4856,21.728,21.1298,21.7228,4605200,194017081
2013-01-02,BLDR,5.83,5.99,5.72,5.79,610700,3535953
2013-01-02,BLK,150.7807,152.3914,149.4563,152.3199,951600,202471936
2013-01-02,BMY,21.0494,21.0494,20.8315,20.9661,12153200,397531161
2013-01-02,BNY,18.9918,19.4548,18.905,19.4476,9261200,248941048
2013-01-02,BR,18.092,18.2857,18.0145,18.2779,748900,17666551
2013-01-02,BRK-B,91.32,93.2,91.29,93.2,7529000,701702777
2013-01-02,BRO,11.2506,11.4163,11.037,11.412,2767400,36211429
2013-01-02,BSX,5.86,5.9,5.76,5.89,12050300,70976265
2013-01-02,BX,7.9688,8.3367,7.9191,8.0483,11246397,178684177
2013-01-02,BXP,61.0153,61.2782,60.5238,60.9524,1029500,109796177
2013-01-02,C,29.9668,30.3257,29.813,30.2158,45648500,1883000625
2013-01-02,CAH,29.3058,29.4681,28.9881,29.4328,2756400,114914312
2013-01-02,CASY,48.4657,48.8794,47.7372,48.2589,471200,25284592
2013-01-02,CAT,66.5277,67.5941,66.5277,66.9213,11590000,1083665000
2013-01-02,CB,62.7559,63.2119,62.2613,63.2119,1668900,136499333
2013-01-02,CBOE,24.7799,25.1715,24.7799,25.1049,597400,17999661
2013-01-02,CBRE,20.34,20.41,19.78,20.36,3273300,66644390
2013-01-02,CCI,44.2554,45.3545,44.0259,45.3545,3797900,285222284
2013-01-02,CCL,29.6492,29.8482,29.4502,29.8482,3284400,123165000
2013-01-02,CDNS,13.74,14,13.66,14,5474700,76645800
2013-01-02,CF,29.4041,29.5139,28.8525,29.1649,5048500,209250237
2013-01-02,CHD,22.4445,22.5064,22.1848,22.4982,1206800,32921505
2013-01-02,CHRW,46.8075,47.3697,45.0114,46.1139,3084300,194804388
2013-01-02,CHTR,77.5,78.67,77.03,78.1,872600,68150059
2013-01-02,CI,48.8044,49.8328,48.633,49.7606,3763100,207572595
2013-01-02,CIEN,16.04,16.51,16.02,16.48,3863900,63677070
2013-01-02,CINF,26.9726,26.9726,26.7631,26.9456,778400,31034807
2013-01-02,CL,38.3823,38.6367,38.2442,38.6367,4150200,220603876
2013-01-02,CLX,49.0682,49.201,48.8092,49.201,1110900,82306577
2013-01-02,CMCSA,12.9409,13.1178,12.9409,13.1008,37607909,678845683
2013-01-02,CME,29.4767,29.7238,29.3043,29.4997,1923900,98773026
2013-01-02,CMG,6.0852,6.1346,5.9662,6.0212,24570000,147940888
2013-01-02,CMI,78.8154,80.4553,78.6741,80.1373,2674100,303162724
2013-01-02,CMS,16.16,16.2645,16.1012,16.2057,3265000,81004648
2013-01-02,CNC,10.455,10.4925,10.2475,10.34,2610000,26987400
2013-01-02,CNP,12.1592,12.2215,12.0782,12.2215,3043300,59709549
2013-01-02,COF,46.7573,48.1083,46.5767,48.0926,6661100,407859150
2013-01-02,COHR,18.5,19.01,18.13,18.9,357000,6747300
2013-01-02,COO,23.3637,23.7151,23.2915,23.7151,1954800,46504694
2013-01-02,COP,37.4361,37.4867,37.031,37.474,6263400,370855908
2013-01-02,COR,30.8853,30.9916,30.6232,30.8145,1972400,85779679
2013-01-02,COST,78.9726,79.6398,78.6664,79.6398,3153800,319953000
2013-01-02,CPAY,54.56,55.32,54.1,55.18,755700,41699526
2013-01-02,CPRT,3.75,3.8125,3.7262,3.8075,5041600,19195891
2013-01-02,CPT,40.9401,41.0229,40.4667,40.5791,429700,29468827
2013-01-02,CRH,14.5742,14.595,14.3663,14.5049,195500,4091815
2013-01-02,CRL,38.41,38.52,37.38,38.04,449600,17102784
2013-01-02,CRM,42.2122,42.7504,41.0105,42.0648,8162800,349306615
2013-01-02,CSCO,13.3969,13.5433,13.3236,13.5433,40304500,819793536
2013-01-02,CSGP,9.148,9.33,9.143,9.308,2078000,19342023
2013-01-02,CSX,5.3684,5.4485,5.3524,5.3844,37580700,252667556
2013-01-02,CTAS,8.8502,8.9697,8.799,8.959,3204800,33642389
2013-01-02,CTSH,32.8547,33.1726,32.4193,33.1508,4879200,185751143
2013-01-02,CVS,34.0042,34.469,33.9903,34.462,8925500,443418843
2013-01-02,CVX,62.5394,62.6244,61.6716,62.6074,6144100,678247195
2013-01-02,D,29.8492,30.1912,29.8492,30.1684,2330900,123351224
2013-01-02,DAL,10.3486,10.5287,10.2629,10.4858,10628500,129986550
2013-01-02,DD,42.2845,42.7203,41.9256,42.3614,5237524,309248836
2013-01-02,DE,68.4461,68.6951,67.847,68.4617,3479400,306152399
2013-01-02,DECK,6.9567,6.9883,6.3167,6.4067,21570600,138195656
2013-01-02,DG,38.0841,38.247,36.7806,36.8063,7058300,302942223
2013-01-02,DGX,44.4538,44.8554,44.0749,44.4462,1225000,71858500
2013-01-02,DHI,17.7032,17.8251,17.4247,17.7468,7441200,151726063
2013-01-02,DHR,23.0133,23.2234,22.6941,23.2234,5784988,223493711
2013-01-02,DIS,44.7763,45.1729,44.6353,45.0407,11674700,596577152
2013-01-02,DLR,40.7412,40.9542,40.3744,40.682,918100,63128558
2013-01-02,DLTR,41.07,41.37,39.79,39.9,5082100,202775798
2013-01-02,DOC,20.0982,20.1378,19.8786,20.006,2626855,108949889
2013-01-02,DOV,35.4427,35.6861,35.3421,35.5856,2029431,91473290
2013-01-02,DPZ,37.6738,38.825,37.3583,38.7824,775400,35265192
2013-01-02,DRI,26.4979,26.6255,26.0048,26.3355,1950777,79168502
2013-01-02,DTE,32.7577,33.1077,32.5746,33.1077,778320,40724351
2013-01-02,DUK,36.6314,37.0058,36.603,36.8867,3196300,207791470
2013-01-02,DVA,54.765,54.765,54,54.6,3435400,187572835
2013-01-02,DVN,34.6598,34.7512,33.7257,34.2679,4541200,238231348
2013-01-02,DXCM,3.4725,3.5,3.4225,3.4625,1613200,5585705
2013-01-02,EBAY,19.5076,19.9916,19.3736,19.9507,32786186,739483055
2013-01-02,ECHO,28.128,28.436,27.9335,28.3712,476818,13527875
2013-01-02,ECL,62.9299,64.1292,62.7746,64.1292,1533100,113955326
2013-01-02,ED,33.7115,33.9754,33.6815,33.9454,1789700,101279123
2013-01-02,EFX,47.7995,48.0168,47.2692,47.5908,910600,49846246
2013-01-02,EG,83.5172,84.0538,83.4416,84.0463,310100,34483119
2013-01-02,EIX,26.8045,27.3574,26.7035,27.3514,2632400,121116720
2013-01-02,EL,50.948,51.5137,50.5681,51.5052,3250900,198337404
2013-01-02,ELV,49.961,50.6235,49.4375,49.8301,2309600,140700828
2013-01-02,EME,33.1997,33.3031,32.4578,32.8898,754700,26429594
2013-01-02,EMR,37.5727,38.1924,37.4821,38.0183,5417400,295790032
2013-01-02,EOG,43.5672,43.6661,42.8752,43.6661,3665200,226655969
2013-01-02,EQIX,154.6148,157.7769,153.9706,157.3816,1086000,233500854
2013-01-02,EQT,29.6877,29.6976,28.0968,28.8132,5232143,166107008
2013-01-02,ERIE,50.013,50.6956,49.5172,49.783,56900,3942032
2013-01-02,ES,24.6995,24.9686,24.662,24.9185,1419200,56512544
2013-01-02,ESS,96.4153,96.6425,95.5717,96.2012,247700,36721525
2013-01-02,ETN,40.1405,41.4412,40.1405,40.7909,4103900,231665158
2013-01-02,ETR,18.5777,18.6843,18.4913,18.6439,1837400,59485825
2013-01-02,EVRG,17.5245,17.8087,17.5245,17.8026,887300,26122112
2013-01-02,EW,15.32,15.4317,15.205,15.3567,4433400,68082246
2013-01-02,EXC,13.1096,13.1967,12.9179,12.992,21718242,461938650
2013-01-02,EXPD,33.8115,34.6344,33.7192,34.3405,2293100,93787793
2013-01-02,EXPE,57.7235,58.3136,57.2994,58.3136,2146100,135740825
2013-01-02,EXR,22.4367,22.6378,22.333,22.461,486400,17923839
2013-01-02,F,6.6996,6.7249,6.5831,6.6844,75274700,993626026
2013-01-02,FANG,14.7955,15.1452,14.1416,14.6282,189700,3649828
2013-01-02,FAST,8.4247,8.5112,8.3452,8.4459,9993200,119493694
2013-01-02,FCX,27.4112,27.4499,26.9459,27.2716,19780600,695683666
2013-01-02,FDS,76.9143,77.5855,76.4583,77.1983,634600,56936313
2013-01-02,FDX,62.982,64.1478,62.9213,63.5143,2506944,190394413
2013-01-02,FE,23.447,23.6025,23.0972,23.3137,3738600,156946426
2013-01-02,FERG,35.1063,35.1063,35.1063,35.1063,0,0
2013-01-02,FFIV,100.03,101.89,99.58,101.11,1278900,129309580
2013-01-02,FICO,42.7979,43.196,42.569,43.1662,218500,9476345
2013-01-02,FIS,27.5346,28.0592,27.5033,28.0435,2879900,103158017
2013-01-02,FISV,20.07,20.32,20.0025,20.32,3571200,72566783
2013-01-02,FITB,9.9468,10.1462,9.9275,10.1462,13866300,218671557
2013-01-02,FIX,11.2515,11.4044,11.0087,11.1976,263100,3275595
2013-01-02,FLEX,4.7325,4.8229,4.6948,4.8078,5613608,26989312
2013-01-02,FRT,65.42,65.5872,64.7077,65.228,326100,34344852
2013-01-02,FSLR,32.02,32.5,31.42,31.99,3260300,104296996
2013-01-02,FTNT,4.26,4.38,4.206,4.238,10562000,44761755
2013-01-02,GD,52.5176,52.9189,52.1981,52.9189,2021500,143951013
2013-01-02,GE,82.159,82.2736,80.9749,81.5096,9617131,983549898
2013-01-02,GEN,6.7922,6.9019,6.7604,6.9019,8729700,170229150
2013-01-02,GILD,25.5001,25.7575,25.3491,25.7575,7941800,298055744
2013-01-02,GIS,24.9928,25.2495,24.9073,25.2495,3998000,165197359
2013-01-02,GL,31.0861,31.1811,30.6293,31.1751,705300,24709010
2013-01-02,GLW,9.2026,9.2524,9.0745,9.1528,14040800,180564683
2013-01-02,GM,21.8323,21.8991,21.2532,21.6244,15605900,454599854
2013-01-02,GNRC,30.6542,31.2862,30.4962,30.9,614000,21612800
2013-01-02,GOOG,17.7617,17.9489,17.6909,17.8563,102033017,1837995127
2013-01-02,GOOGL,17.8453,18.0333,17.7741,17.9403,101550348,1837995095
2013-01-02,GPC,43.8357,44.1677,43.6528,44.1406,725700,47279356
2013-01-02,GPN,21.721,21.7869,21.4718,21.6975,1228800,28342273
2013-01-02,GRMN,27.4267,28.2202,27.1093,27.8697,1073300,45239597
2013-01-02,GS,101.8972,102.1766,100.5934,102.1766,4449000,585755356
2013-01-02,GWW,165.4216,167.427,165.0108,167.3062,420700,87392009
