date,symbol,open,high,low,close,volume,dollar_volume
2017-01-03,A,42.6921,43.4543,42.5155,43.2126,1739600,80874007
2017-01-03,AAPL,26.6178,26.7396,26.3787,26.6982,115127600,3343017729
2017-01-03,ABBV,42.1234,42.197,41.4673,41.7819,9328200,582172961
2017-01-03,ABT,32.2046,32.5797,31.9628,32.5547,9677300,377898558
2017-01-03,ACGL,27.5222,27.7124,27.1069,27.2242,942900,26995226
2017-01-03,ACN,100.1824,100.5494,98.8509,99.3971,2351600,273867334
2017-01-03,ADBE,103.43,104.03,102.81,103.48,2277400,235665360
2017-01-03,ADI,60.8914,62.1747,60.4637,60.8159,2687200,194848878
2017-01-03,ADM,34.272,34.692,34.167,34.647,3614900,166972226
2017-01-03,ADP,83.2557,84.2315,83.1987,84.1664,2227400,230535900
2017-01-03,ADSK,74.61,77.1,74.5,76.18,1896300,144460135
2017-01-03,AEE,40.044,40.044,39.5414,39.8841,1107200,57995137
2017-01-03,AEP,44.8136,44.8278,44.3442,44.6358,1943800,121992885
2017-01-03,AES,8.0619,8.0826,7.979,8.055,5020400,58537863
2017-01-03,AFL,27.9678,28.0635,27.6605,27.8401,4649400,162194311
2017-01-03,AIG,51.8402,51.8874,50.8498,51.1878,7321900,476802148
2017-01-03,AIZ,78.0553,78.4554,77.2884,78.4554,429200,40396305
2017-01-03,AJG,44.9528,45.2381,44.7799,45.1603,1058600,55301266
2017-01-03,AKAM,67.27,68.37,67.11,67.57,1077400,72799918
2017-01-03,ALB,76.8091,77.664,76.6593,77.6023,975600,85901583
2017-01-03,ALGN,96.49,98.33,95.8,96.96,816700,79187231
2017-01-03,ALL,59.9235,60.377,59.551,60.0612,2019800,149808562
2017-01-03,ALLE,57.6989,58.1185,57.0473,57.7525,689800,44630058
2017-01-03,AMAT,29.1786,29.4942,28.5474,28.7999,13209400,421908243
2017-01-03,AMCR,35.0542,35.0542,35.0542,35.0542,0,0
2017-01-03,AMD,11.42,11.65,11.02,11.43,55182000,630730277
2017-01-03,AME,46.054,46.3639,45.5938,46.223,1965500,96741912
2017-01-03,AMGN,110.4738,112.8198,109.9209,112.6181,3640900,548792841
2017-01-03,AMP,93.6394,93.7056,91.5203,92.5881,1029800,115183128
2017-01-03,AMT,83.5938,83.7113,82.5051,83.1395,2240900,237871538
2017-01-03,AMZN,37.896,37.938,37.385,37.6835,70422000,2653747323
2017-01-03,ANET,6.0963,6.1431,6.0422,6.0662,8771200,53208291
2017-01-03,AON,102.9031,103.1877,102.3064,102.8939,839000,94035122
2017-01-03,AOS,40.2368,40.5827,39.8066,40.0681,887100,42137250
2017-01-03,APA,50.3742,50.5377,48.3269,49.6503,4816800,307215498
2017-01-03,APD,113.7671,114.6943,113.1965,113.6403,1402100,201061131
2017-01-03,APH,15.4645,15.6132,15.3546,15.4324,3305200,55717409
2017-01-03,APO,13.4347,13.7394,13.4347,13.6286,1020700,20087376
2017-01-03,APTV,55.1131,55.7711,54.1219,54.8694,2462471,139409296
2017-01-03,ARE,78.9537,79.1937,77.5913,78.0572,424700,46963327
2017-01-03,ARES,12.9164,12.9842,12.6113,12.6452,65200,1215980
2017-01-03,ATO,59.0268,59.1935,58.4789,59.1935,451500,33659326
2017-01-03,AVGO,13.787,13.9888,13.6516,13.7908,32098000,572435720
2017-01-03,AVY,59.5629,59.6555,58.5275,59.041,865600,60713183
2017-01-03,AWK,59.6579,59.7239,58.949,59.559,806300,58255175
2017-01-03,AXON,24.4,24.83,24.19,24.58,437400,10751292
2017-01-03,AXP,65.592,66.3452,65.4606,65.9949,5853900,441091356
